year,actor1_country_code,actor2_country_code,event_count,num_mentions
2017-01-01,AUS,CMR,1,2
2017-01-01,USA,PNG,12,726
2017-01-01,CYP,AUS,1,3
2017-01-01,KHM,USA,3,10
2017-01-01,CHL,ESP,1,2
2017-01-01,CHN,HTI,1,6
2017-01-01,MLT,PER,1,7
2017-01-01,ITA,MCO,4,12
2017-01-01,ISR,DEU,6,9
2017-01-01,SLE,VNM,2,12
2017-01-01,CAN,NGA,2,20
2017-01-01,USA,BRA,8,43
2017-01-01,EGY,SSD,10,34
2017-01-01,IRL,UGA,4,22
2017-01-01,EUR,JPN,1,10
2017-01-01,TUR,USA,14,89
2017-01-01,ZWE,COD,1,2
2017-01-01,MCO,PHL,1,2
2017-01-01,ISR,IND,1,3
2017-01-01,NMR,SVK,1,2
2017-01-01,POL,AUS,2,9
2017-01-01,PAN,CUB,1,20
2017-01-01,SLE,KWT,1,5
2017-01-01,CHL,HTI,1,2
2017-01-01,MDV,AUS,1,8
2017-01-01,SAU,BHR,3,10
2017-01-01,AUT,LBY,1,2
2017-01-01,TCD,LBY,1,1
2017-01-01,NZL,RUS,1,8
2017-01-01,KHM,AUS,2,5
2017-01-01,PSE,CUB,1,2
2017-01-01,MDV,IDN,1,6
2017-01-01,CHL,ARG,3,10
2017-01-01,FRA,MDV,1,2
2017-01-01,USA,NPL,11,28
2017-01-01,CHN,MRT,1,5
2017-01-01,POL,CZE,12,45
2017-01-01,MYS,BRA,1,5
2017-01-01,GBR,PRT,7,39
2017-01-01,AGO,USA,4,8
2017-01-01,EGY,CMR,2,6
2017-01-01,FRA,ARM,4,14
2017-01-01,GBR,CHL,1,10
2017-01-01,EUR,CHE,5,47
2017-01-01,FRA,SGP,1,3
2017-01-01,JOR,SWE,2,10
2017-01-01,GRC,AFR,5,162
2017-01-01,CAN,GHA,9,35
2017-01-01,DEU,FIN,3,20
2017-01-01,SWE,DEU,7,24
2017-01-01,LBN,ISR,4,14
2017-01-01,CHN,SEA,2,14
2017-01-01,AUT,DEU,6,50
2017-01-01,THA,SAU,1,16
2017-01-01,USA,LKA,3,10
2017-01-01,LKA,PAK,5,34
2017-01-01,KOR,TWN,1,10
2017-01-01,SSD,ETH,2,10
2017-01-01,IRN,SAS,1,10
2017-01-01,EUR,CYP,6,10
2017-01-01,IRQ,TKM,2,10
2017-01-01,SYR,NLD,4,46
2017-01-01,SWE,NMR,2,3
2017-01-01,SWE,USA,9,29
2017-01-01,IRL,AUS,3,18
2017-01-01,ETH,USA,3,9
2017-01-01,ISR,ALB,1,5
2017-01-01,KWT,OMN,4,12
2017-01-01,PAN,ECU,3,10
2017-01-01,ISR,PAN,2,10
2017-01-01,LBY,GHA,2,10
2017-01-01,USA,PAK,55,1959
2017-01-01,MEX,BGR,1,20
2017-01-01,BHS,HTI,26,84
2017-01-01,NRU,PNG,3,10
2017-01-01,ISL,ISR,1,10
2017-01-01,NZL,COL,1,1
2017-01-01,NMR,HND,5,39
2017-01-01,ITA,BGD,2,20
2017-01-01,YEM,SWE,9,20
2017-01-01,GRC,LUX,1,12
2017-01-01,TUR,FRA,3,13
2017-01-01,SGP,IRN,1,10
2017-01-01,SUR,CUB,1,5
2017-01-01,CHN,IND,3,25
2017-01-01,TTO,DMA,2,26
2017-01-01,AFR,ITA,9,101
2017-01-01,PAK,NPL,1,1
2017-01-01,USA,BHS,5,37
2017-01-01,ISR,GRC,1,3
2017-01-01,KEN,TZA,7,22
2017-01-01,MYS,HRV,2,4
2017-01-01,AUS,USA,110,1967
2017-01-01,SAU,CAN,2,8
2017-01-01,TUR,SEA,1,6
2017-01-01,PAK,KWT,1,2
2017-01-01,NPL,BGD,1,5
2017-01-01,IDN,USA,7,86
2017-01-01,CHN,ISL,1,4
2017-01-01,DEU,CHN,4,26
2017-01-01,KWT,TZA,2,10
2017-01-01,MNG,SSD,1,8
2017-01-01,PHL,SEA,16,141
2017-01-01,BRA,UGA,1,2
2017-01-01,SVK,USA,1,2
2017-01-01,AFG,PAK,48,224
2017-01-01,TCD,SDN,2,2
2017-01-01,AUS,JPN,3,10
2017-01-01,AUS,KHM,2,10
2017-01-01,COG,BDI,2,10
2017-01-01,TUR,IRQ,5,17
2017-01-01,IRN,EUR,2,5
2017-01-01,KEN,TCD,3,10
2017-01-01,ETH,YEM,2,10
2017-01-01,RUS,IRL,1,10
2017-01-01,DEU,ITA,51,264
2017-01-01,SVK,AUT,2,10
2017-01-01,CUB,RUS,1,14
2017-01-01,AFG,GBR,3,50
2017-01-01,ISR,HTI,2,2
2017-01-01,USA,GRC,9,26
2017-01-01,NGA,EGY,1,16
2017-01-01,GBR,COL,3,8
2017-01-01,TWN,THA,1,8
2017-01-01,PAN,CAN,4,82
2017-01-01,BGD,MMR,153,2431
2017-01-01,DNK,CHE,1,8
2017-01-01,SSD,COD,4,4
2017-01-01,KOR,DEU,1,2
2017-01-01,FRA,CAN,1,4
2017-01-01,MEX,NLD,1,4
2017-01-01,SYR,CYP,13,216
2017-01-01,LSO,CHN,2,2
2017-01-01,NGA,EUR,2,12
2017-01-01,IND,NPL,11,109
2017-01-01,RUS,PSE,3,8
2017-01-01,IRN,ARM,1,1
2017-01-01,GRC,DEU,3,3
2017-01-01,TUR,COL,2,8
2017-01-01,FRA,DEU,44,418
2017-01-01,OMN,ITA,2,7
2017-01-01,IRQ,COG,2,2
2017-01-01,CAN,USA,101,478
2017-01-01,BGR,SYR,6,20
2017-01-01,YEM,BHR,1,4
2017-01-01,MMR,SEA,1,2
2017-01-01,IRL,CHN,5,24
2017-01-01,KWT,LAO,2,4
2017-01-01,ARG,ECU,3,9
2017-01-01,PHL,CHN,7,22
2017-01-01,GBR,HUN,2,30
2017-01-01,NGA,MDV,11,21
2017-01-01,SEA,BRN,1,2
2017-01-01,TUR,AFG,4,4
2017-01-01,IND,CAN,3,5
2017-01-01,ITA,HTI,3,8
2017-01-01,IRL,LBY,20,307
2017-01-01,PAK,IND,4,19
2017-01-01,GBR,ESP,17,86
2017-01-01,ZAF,AFR,21,76
2017-01-01,VCT,GRD,2,12
2017-01-01,NGA,CHN,27,602
2017-01-01,ECU,VEN,1,1
2017-01-01,USA,COG,3,23
2017-01-01,RWA,SOM,1,20
2017-01-01,SYR,NOR,2,10
2017-01-01,ZMB,ZWE,1,2
2017-01-01,TWN,MEX,3,14
2017-01-01,SAF,ZWE,1,2
2017-01-01,SAU,SOM,4,33
2017-01-01,EUR,BEL,5,18
2017-01-01,GBR,TZA,1,4
2017-01-01,TUR,PSE,8,47
2017-01-01,IRQ,SSD,3,8
2017-01-01,OMN,MEA,1,12
2017-01-01,ARM,EGY,2,20
2017-01-01,BGD,KAZ,1,2
2017-01-01,RUS,PHL,1,3
2017-01-01,MLT,SRB,1,10
2017-01-01,LBN,EGY,2,5
2017-01-01,SRB,HUN,5,12
2017-01-01,NMR,EUR,4,8
2017-01-01,DEU,MLI,1,10
2017-01-01,JOR,IRQ,2,20
2017-01-01,PHL,ESP,2,10
2017-01-01,RUS,SYR,119,825
2017-01-01,TUR,PHL,4,13
2017-01-01,PAK,KHM,2,50
2017-01-01,TUR,DNK,1,2
2017-01-01,SYR,GRC,10,45
2017-01-01,FRA,CHE,2,3
2017-01-01,FRA,LBY,15,448
2017-01-01,USA,NOR,4,84
2017-01-01,NRU,KHM,1,10
2017-01-01,HUN,RUS,1,2
2017-01-01,CHE,YEM,7,32
2017-01-01,EST,EUR,2,17
2017-01-01,ISR,MEX,8,45
2017-01-01,PAK,IRN,5,84
2017-01-01,NGA,HTI,2,4
2017-01-01,CAN,AFR,4,38
2017-01-01,UGA,AFR,4,25
2017-01-01,NRU,AUS,27,146
2017-01-01,DEU,JPN,2,30
2017-01-01,NMR,CRB,1,3
2017-01-01,MNG,CHN,2,11
2017-01-01,LBN,TUR,10,70
2017-01-01,DEU,ERI,1,4
2017-01-01,FRA,SOM,2,4
2017-01-01,JPN,ITA,4,16
2017-01-01,BGD,RUS,1,2
2017-01-01,THA,FRA,2,24
2017-01-01,FRA,ESP,7,22
2017-01-01,IRL,SSD,12,43
2017-01-01,BGD,SAS,1,5
2017-01-01,SYR,AFG,4,42
2017-01-01,DEU,ARM,1,8
2017-01-01,LBY,SSD,3,8
2017-01-01,NGA,IRN,1,1
2017-01-01,GRC,ESP,2,18
2017-01-01,KAZ,TKM,1,2
2017-01-01,GRC,CAN,3,12
2017-01-01,BEN,AFR,2,15
2017-01-01,RWA,KEN,3,10
2017-01-01,BLR,SYR,4,40
2017-01-01,CHE,ERI,1,8
2017-01-01,ERI,FRA,1,4
2017-01-01,NLD,TUR,2,10
2017-01-01,MMR,LAO,2,10
2017-01-01,GBR,ISR,4,74
2017-01-01,CAN,GIN,1,7
2017-01-01,SYR,IRL,6,65
2017-01-01,CHN,GRC,1,4
2017-01-01,GBR,SSD,3,12
2017-01-01,SYR,AUS,10,60
2017-01-01,NIC,AUS,2,5
2017-01-01,KEN,LBY,1,1
2017-01-01,RUS,YEM,3,15
2017-01-01,HRV,QAT,3,8
2017-01-01,NGA,YEM,2,10
2017-01-01,BOL,USA,4,16
2017-01-01,NLD,GMB,1,3
2017-01-01,CHN,BGD,28,112
2017-01-01,CMR,FRA,3,20
2017-01-01,MYS,VNM,2,32
2017-01-01,ESP,HRV,5,20
2017-01-01,GUY,AIA,1,1
2017-01-01,ZWE,BWA,3,20
2017-01-01,POL,AFR,1,2
2017-01-01,EGY,DEU,2,2
2017-01-01,ESP,ARE,1,2
2017-01-01,IRQ,GBR,10,48
2017-01-01,AUS,AFR,11,151
2017-01-01,ZAF,GBR,1,3
2017-01-01,NOR,GBR,5,28
2017-01-01,SGP,USA,19,98
2017-01-01,GRC,HUN,14,807
2017-01-01,LTU,PSE,2,6
2017-01-01,SAS,VNM,3,5
2017-01-01,ARE,SLE,1,7
2017-01-01,MLT,LBY,4,25
2017-01-01,GHA,USA,2,9
2017-01-01,IRN,RUS,12,45
2017-01-01,JPN,GBR,10,55
2017-01-01,EGY,COD,1,5
2017-01-01,BEL,COD,1,6
2017-01-01,IRQ,AFG,11,431
2017-01-01,JPN,CUB,2,10
2017-01-01,USA,DOM,5,29
2017-01-01,FRA,NZL,4,30
2017-01-01,AFG,GRC,3,10
2017-01-01,DZA,LBY,5,36
2017-01-01,TMP,CHN,1,2
2017-01-01,ISR,CHN,8,20
2017-01-01,EGY,IRQ,3,11
2017-01-01,PAK,NMR,9,33
2017-01-01,CYM,GBR,4,14
2017-01-01,CHE,ITA,7,197
2017-01-01,DEU,BGD,4,10
2017-01-01,BRA,CHN,5,14
2017-01-01,KWT,SOM,6,20
2017-01-01,NGA,TCD,1,2
2017-01-01,GBR,KWT,3,4
2017-01-01,MEX,CUB,24,315
2017-01-01,RUS,BLR,6,10
2017-01-01,NGA,TZA,1,8
2017-01-01,VNM,TWN,1,2
2017-01-01,ESP,KOR,2,40
2017-01-01,IRL,RUS,2,16
2017-01-01,EUR,UGA,2,25
2017-01-01,BRA,DEU,1,8
2017-01-01,EGY,ETH,4,20
2017-01-01,CAN,MLT,1,5
2017-01-01,CHN,PAN,11,102
2017-01-01,LBN,BEL,2,11
2017-01-01,BEL,ITA,4,22
2017-01-01,NIC,HTI,2,15
2017-01-01,IND,YEM,45,298
2017-01-01,KEN,SOM,20,141
2017-01-01,ECU,AUS,14,58
2017-01-01,ECU,RUS,4,6
2017-01-01,AFR,SSD,10,62
2017-01-01,LKA,SYR,2,8
2017-01-01,ARG,NIC,2,2
2017-01-01,IRQ,LBN,3,8
2017-01-01,ITA,PHL,2,5
2017-01-01,JAM,GBR,4,13
2017-01-01,TWN,IND,2,2
2017-01-01,EGY,SDN,3,6
2017-01-01,USA,ARG,7,30
2017-01-01,BDI,TZA,4,15
2017-01-01,AUS,MEX,1,2
2017-01-01,SYR,BTN,4,10
2017-01-01,HTI,USA,11,46
2017-01-01,FRA,POL,4,30
2017-01-01,CRI,CUB,1,2
2017-01-01,NMR,ECU,5,39
2017-01-01,COL,GBR,1,10
2017-01-01,VEN,RUS,1,2
2017-01-01,CHL,FIN,1,5
2017-01-01,JPN,BRA,6,91
2017-01-01,UKR,WST,1,10
2017-01-01,RUS,SAU,2,26
2017-01-01,ZMB,AGO,3,8
2017-01-01,LKA,IDN,1,6
2017-01-01,DNK,AUS,3,8
2017-01-01,MYS,FRA,1,6
2017-01-01,AUS,IRN,7,28
2017-01-01,CHN,AFG,5,93
2017-01-01,WST,DEU,1,10
2017-01-01,AUT,AUS,2,10
2017-01-01,MWI,LAO,1,5
2017-01-01,TJK,CHN,1,16
2017-01-01,MEX,ISR,1,38
2017-01-01,ISR,FRA,1,1
2017-01-01,ZAF,IDN,1,4
2017-01-01,IND,SAU,2,11
2017-01-01,USA,VCT,1,2
2017-01-01,MEX,ESP,5,12
2017-01-01,CRI,AUS,49,712
2017-01-01,RWA,BDI,5,16
2017-01-01,LBY,EGY,3,8
2017-01-01,FRA,MCO,4,11
2017-01-01,CHN,LBN,2,4
2017-01-01,DZA,TUR,1,2
2017-01-01,IDN,TMP,1,2
2017-01-01,EUR,YEM,4,9
2017-01-01,FRA,SYR,7,18
2017-01-01,MYS,EGY,1,1
2017-01-01,IRN,PGS,1,10
2017-01-01,DNK,GHA,2,2
2017-01-01,GBR,GUY,7,22
2017-01-01,YEM,IRQ,1,10
2017-01-01,CAN,HUN,5,12
2017-01-01,UGA,IRL,1,6
2017-01-01,ESP,AFR,32,703
2017-01-01,USA,GHA,1,4
2017-01-01,BEL,AUS,1,6
2017-01-01,DEU,GRC,8,48
2017-01-01,POL,AUT,2,10
2017-01-01,NLD,USA,8,35
2017-01-01,POL,USA,3,18
2017-01-01,DZA,SYR,6,15
2017-01-01,DOM,TUR,1,2
2017-01-01,BGD,CHE,2,6
2017-01-01,JPN,MEX,4,32
2017-01-01,CYP,EGY,4,10
2017-01-01,KHM,LAO,6,1400
2017-01-01,AUS,CHN,9,54
2017-01-01,SGP,EUR,2,18
2017-01-01,ISR,POL,1,2
2017-01-01,FRA,LBN,1,8
2017-01-01,BGD,USA,16,67
2017-01-01,IRQ,TUR,4,12
2017-01-01,CAN,GBR,42,468
2017-01-01,ISR,JOR,2,8
2017-01-01,FRA,BGD,1,9
2017-01-01,USA,AUT,4,6
2017-01-01,LIE,NOR,2,8
2017-01-01,MKD,USA,1,8
2017-01-01,IDN,DEU,8,143
2017-01-01,MOZ,GBR,1,3
2017-01-01,NGA,SAU,9,52
2017-01-01,FIN,IRQ,2,20
2017-01-01,AFR,CAN,2,4
2017-01-01,USA,KIR,9,1848
2017-01-01,CAN,UKR,3,30
2017-01-01,BLZ,FRA,1,2
2017-01-01,ITA,POL,28,913
2017-01-01,UZB,IRN,1,10
2017-01-01,AUS,ARG,1,20
2017-01-01,GMB,LBY,1,30
2017-01-01,SYR,RUS,22,204
2017-01-01,PHL,VNM,19,257
2017-01-01,VAT,SYR,3,23
2017-01-01,ETH,UGA,4,15
2017-01-01,ZWE,ZAF,2,24
2017-01-01,GBR,ARG,2,37
2017-01-01,LTU,ISR,1,4
2017-01-01,SGP,CHN,2,12
2017-01-01,USA,BGD,4,19
2017-01-01,BDI,KEN,2,10
2017-01-01,WST,GBR,1,8
2017-01-01,MEX,SLV,2,3
2017-01-01,DEU,TON,1,8
2017-01-01,CHN,ALB,6,34
2017-01-01,PNG,NRU,8,35
2017-01-01,QAT,HUN,1,5
2017-01-01,GBR,CZE,10,41
2017-01-01,ITA,JPN,1,6
2017-01-01,DMA,FRA,4,20
2017-01-01,KWT,IRQ,72,406
2017-01-01,GBR,GMB,3,4
2017-01-01,COL,ISR,3,10
2017-01-01,ITA,HUN,10,807
2017-01-01,USA,PRT,1,2
2017-01-01,IRL,SYR,12,48
2017-01-01,USA,SAU,14,44
2017-01-01,SOM,CAN,11,45
2017-01-01,PHL,IRQ,1,4
2017-01-01,DNK,USA,6,21
2017-01-01,USA,SLE,3,9
2017-01-01,CHL,CHN,3,10
2017-01-01,TJK,GBR,1,5
2017-01-01,DEU,POL,4,8
2017-01-01,RUS,MNG,1,6
2017-01-01,CYP,EUR,3,20
2017-01-01,GBR,CUB,5,38
2017-01-01,IDN,MYS,10,204
2017-01-01,GBR,LBN,2,14
2017-01-01,JPN,IND,2,5
2017-01-01,MYS,SYR,1,6
2017-01-01,DJI,SOM,6,37
2017-01-01,THA,IDN,2,6
2017-01-01,SAU,EUR,2,9
2017-01-01,JAM,USA,5,12
2017-01-01,TUR,ZWE,3,24
2017-01-01,CAN,VNM,14,26
2017-01-01,MRT,AFR,1,1
2017-01-01,JPN,NZL,7,20
2017-01-01,AFR,USA,20,106
2017-01-01,BFA,TGO,4,110
2017-01-01,MAR,USA,4,13
2017-01-01,USA,HND,10,52
2017-01-01,TWN,AFR,1,4
2017-01-01,ISR,CRI,8,375
2017-01-01,IRQ,CHN,1,2
2017-01-01,FRA,ITA,62,304
2017-01-01,JOR,IRN,2,16
2017-01-01,AUT,HUN,1,1
2017-01-01,VNM,USA,18,124
2017-01-01,JPN,ISR,2,10
2017-01-01,IND,IRN,1,2
2017-01-01,GRD,DMA,4,20
2017-01-01,NLD,BFA,1,4
2017-01-01,ESP,LBY,10,132
2017-01-01,ITA,SVK,11,792
2017-01-01,UKR,AFG,1,10
2017-01-01,PHL,TWN,1,4
2017-01-01,NLD,DEU,4,10
2017-01-01,GHA,ESP,1,10
2017-01-01,GBR,AUS,24,126
2017-01-01,EUR,DNK,3,10
2017-01-01,ZMB,COD,5,40
2017-01-01,NGA,CIV,2,8
2017-01-01,ZAF,UGA,1,2
2017-01-01,NOR,RUS,14,71
2017-01-01,CHL,VEN,8,22
2017-01-01,SYR,AFR,3,17
2017-01-01,RWA,USA,1,2
2017-01-01,ETH,CHN,1,5
2017-01-01,KAZ,RUS,5,272
2017-01-01,THA,RUS,1,10
2017-01-01,GBR,ITA,47,528
2017-01-01,ISR,SLE,2,16
2017-01-01,SYR,POL,12,29
2017-01-01,SOM,SSD,6,14
2017-01-01,ISR,AFR,3,30
2017-01-01,ARE,BLR,1,8
2017-01-01,KEN,SYC,5,22
2017-01-01,KWT,YEM,20,97
2017-01-01,LBY,MLT,3,7
2017-01-01,SYR,TUR,49,2274
2017-01-01,AFR,MYS,1,4
2017-01-01,CYP,ESP,3,10
2017-01-01,OMN,VAT,8,26
2017-01-01,KOR,JPN,4,20
2017-01-01,TZA,CHN,7,737
2017-01-01,SGP,NZL,3,10
2017-01-01,CHN,BRA,4,30
2017-01-01,PAN,MEX,2,20
2017-01-01,ISR,USA,20,84
2017-01-01,SYR,FRA,4,15
2017-01-01,GRC,PSE,2,2
2017-01-01,USA,MLT,17,182
2017-01-01,USA,HTI,28,135
2017-01-01,KOR,IRL,3,30
2017-01-01,MNG,RUS,1,1
2017-01-01,ZWE,ETH,3,50
2017-01-01,PAK,TUR,3,15
2017-01-01,ZAF,ISR,1,2
2017-01-01,PAK,YEM,2,3
2017-01-01,YEM,EUR,3,5
2017-01-01,ISL,GBR,2,10
2017-01-01,AUS,YEM,6,20
2017-01-01,SYR,ITA,3,15
2017-01-01,GBR,LBY,3,5
2017-01-01,VNM,KHM,4,12
2017-01-01,DNK,NZL,1,5
2017-01-01,ARE,LBN,1,10
2017-01-01,SWE,BGD,2,8
2017-01-01,SAU,ARE,2,5
2017-01-01,IRL,NZL,1,2
2017-01-01,TUR,CYP,2,6
2017-01-01,UGA,SDN,107,898
2017-01-01,CAN,CHE,4,4
2017-01-01,TUR,HTI,1,4
2017-01-01,DEU,FRA,16,156
2017-01-01,AFR,LBY,6,60
2017-01-01,PAK,GBR,4,5
2017-01-01,RUS,BGD,2,4
2017-01-01,SVK,GBR,2,2
2017-01-01,USA,WST,3,14
2017-01-01,NGA,LBR,1,10
2017-01-01,IDN,GHA,3,60
2017-01-01,BEL,GRC,1,8
2017-01-01,FRA,UGA,1,2
2017-01-01,PSE,VEN,5,27
2017-01-01,NGA,SLE,1,10
2017-01-01,USA,MAR,2,2
2017-01-01,MRT,GMB,1,8
2017-01-01,NZL,SEA,1,20
2017-01-01,DEU,AFG,9,70
2017-01-01,SSD,RWA,3,7
2017-01-01,DNK,NGA,6,49
2017-01-01,FRA,GBR,93,1240
2017-01-01,SOM,SWE,7,20
2017-01-01,USA,PRK,24,306
2017-01-01,ARG,CUB,2,20
2017-01-01,VNM,EUR,7,21
2017-01-01,PAK,CAN,48,347
2017-01-01,PRK,GBR,1,4
2017-01-01,CHN,PSE,2,12
2017-01-01,IRQ,SAU,7,42
2017-01-01,IRQ,LBY,5,10
2017-01-01,CHE,ESP,2,10
2017-01-01,GBR,NOR,2,10
2017-01-01,SVK,EUR,7,165
2017-01-01,JOR,TUR,2,10
2017-01-01,USA,ETH,16,76
2017-01-01,MAR,GNQ,2,4
2017-01-01,PAK,DEU,5,7
2017-01-01,RUS,IRQ,1,7
2017-01-01,ARE,TUN,1,2
2017-01-01,SOM,ETH,7,33
2017-01-01,USA,AFG,61,429
2017-01-01,CAN,MMR,2,45
2017-01-01,VNM,DEU,2,18
2017-01-01,MYS,SOM,2,5
2017-01-01,CHN,PRK,40,186
2017-01-01,DEU,LBY,33,723
2017-01-01,CHN,CHE,4,8
2017-01-01,AUS,GHA,11,130
2017-01-01,CHN,KAZ,2,2
2017-01-01,AUS,EUR,1,10
2017-01-01,LTU,MLI,1,10
2017-01-01,GRC,NLD,3,16
2017-01-01,DEU,MDA,1,2
2017-01-01,KGZ,GBR,2,5
2017-01-01,QAT,MYS,1,4
2017-01-01,LTU,UKR,2,25
2017-01-01,SAU,DEU,2,7
2017-01-01,TUR,BHR,3,3
2017-01-01,THA,GRC,2,4
2017-01-01,VNM,SSD,5,14
2017-01-01,BEL,SYR,3,5
2017-01-01,SAU,SDN,2,20
2017-01-01,LTU,ERI,3,20
2017-01-01,SYR,LTU,1,5
2017-01-01,CAN,BDI,2,2
2017-01-01,DNK,CHN,1,2
2017-01-01,JPN,DNK,2,9
2017-01-01,NMR,USA,20,125
2017-01-01,LBY,IRN,1,5
2017-01-01,GRC,AUS,3,16
2017-01-01,GRC,CHE,9,62
2017-01-01,RUS,VEN,2,4
2017-01-01,GBR,BFA,4,4
2017-01-01,UGA,EUR,1,20
2017-01-01,ISR,CAN,1,18
2017-01-01,BHR,OMN,2,7
2017-01-01,NZL,HUN,1,1
2017-01-01,SOM,GBR,4,7
2017-01-01,ZAF,AUS,1,2
2017-01-01,EGY,MLT,1,14
2017-01-01,IRQ,SYR,40,445
2017-01-01,CAN,CHN,6,12
2017-01-01,ESP,JPN,1,1
2017-01-01,QAT,LBY,1,5
2017-01-01,URY,ECU,3,10
2017-01-01,TUR,RUS,36,540
2017-01-01,NPL,MYS,3,7
2017-01-01,USA,ISR,13,63
2017-01-01,CHN,MYS,30,706
2017-01-01,CIV,NGA,1,2
2017-01-01,BGR,FRA,4,20
2017-01-01,KWT,ETH,6,41
2017-01-01,GHA,LBY,2,8
2017-01-01,HRV,GBR,3,10
2017-01-01,LBN,LBY,3,8
2017-01-01,MYS,PSE,1,6
2017-01-01,KOR,NZL,2,7
2017-01-01,NGA,AUS,2,2
2017-01-01,USA,CUB,25,442
2017-01-01,MYS,JPN,6,35
2017-01-01,GRC,TUR,65,401
2017-01-01,QAT,KEN,1,2
2017-01-01,SAU,NGA,5,17
2017-01-01,CAN,RWA,1,2
2017-01-01,VEN,USA,6,15
2017-01-01,GRC,PAK,2,4
2017-01-01,MEX,ITA,5,21
2017-01-01,ARG,BRA,1,8
2017-01-01,CHN,ISR,3,14
2017-01-01,KOR,SYR,6,60
2017-01-01,SOM,SDN,1,6
2017-01-01,YEM,EGY,2,12
2017-01-01,EUR,CAN,2,4
2017-01-01,AUS,HUN,2,4
2017-01-01,UGA,TZA,2,9
2017-01-01,HUN,DEU,1,4
2017-01-01,YEM,AFR,3,30
2017-01-01,IRQ,MYS,2,42
2017-01-01,COD,SSD,5,28
2017-01-01,TWN,USA,3,4
2017-01-01,TUR,ISR,9,51
2017-01-01,ISR,FJI,9,46
2017-01-01,PAK,SDN,1,1
2017-01-01,THA,CHN,7,36
2017-01-01,NLD,POL,1,2
2017-01-01,RUS,CUB,3,4
2017-01-01,DEU,AUS,2,18
2017-01-01,CYP,IRL,3,10
2017-01-01,EST,SYR,3,10
2017-01-01,MMR,NZL,2,20
2017-01-01,NGA,TUR,8,69
2017-01-01,BGD,NOR,2,2
2017-01-01,TUR,TGO,7,58
2017-01-01,NOR,ITA,49,248
2017-01-01,MYS,CHN,34,318
2017-01-01,KGZ,TJK,1,6
2017-01-01,GBR,BHR,8,14
2017-01-01,USA,KOR,17,71
2017-01-01,SDN,EUR,3,5
2017-01-01,THA,USA,10,420
2017-01-01,USA,CHE,7,28
2017-01-01,CUB,AUT,2,4
2017-01-01,AFR,ZAF,5,14
2017-01-01,SYR,EGY,2,12
2017-01-01,EUR,ERI,2,10
2017-01-01,NPL,BTN,4,10
2017-01-01,ISR,EUR,4,4
2017-01-01,PSE,ISR,18,429
2017-01-01,AFG,SLE,2,6
2017-01-01,CAN,SOM,6,51
2017-01-01,GHA,SAU,1,20
2017-01-01,ITA,IRQ,2,14
2017-01-01,BGD,SAU,2,3
2017-01-01,SVK,POL,2,13
2017-01-01,SAS,MMR,1,30
2017-01-01,VCT,GBR,5,13
2017-01-01,SYR,LBY,13,75
2017-01-01,IRL,CHE,2,5
2017-01-01,MDV,LKA,2,16
2017-01-01,TUR,BGD,10,62
2017-01-01,CAN,HTI,15,449
2017-01-01,NZL,IDN,1,2
2017-01-01,MMR,BGD,27,199
2017-01-01,USA,IND,4,23
2017-01-01,GBR,BGD,7,32
2017-01-01,COL,PRK,4,8
2017-01-01,NGA,ITA,3,23
2017-01-01,USA,PSE,3,10
2017-01-01,MAR,EUR,1,5
2017-01-01,AUS,ZAF,2,5
2017-01-01,IRL,ITA,1,1
2017-01-01,CHN,IDN,3,11
2017-01-01,IRQ,AUS,9,35
2017-01-01,SOM,KEN,4,16
2017-01-01,ISL,SYR,15,53
2017-01-01,PNG,AUS,46,316
2017-01-01,CHN,RUS,18,88
2017-01-01,PAK,EUR,1,10
2017-01-01,KOR,MMR,1,6
2017-01-01,NOR,UKR,1,3
2017-01-01,UGA,NGA,2,15
2017-01-01,TUR,NGA,2,16
2017-01-01,NGA,FRA,9,41
2017-01-01,MWI,ITA,1,4
2017-01-01,OMN,QAT,3,30
2017-01-01,SRB,MKD,2,10
2017-01-01,MEX,RUS,1,4
2017-01-01,LBN,QAT,3,17
2017-01-01,TUR,DJI,1,5
2017-01-01,THA,POL,1,8
2017-01-01,JPN,SYR,5,12
2017-01-01,YEM,VAT,2,4
2017-01-01,YEM,GBR,8,27
2017-01-01,LBN,SSD,3,8
2017-01-01,MYS,TWN,1,6
2017-01-01,MYS,BGD,25,191
2017-01-01,GBR,DZA,1,10
2017-01-01,IDN,BGD,8,32
2017-01-01,GBR,SAU,1,2
2017-01-01,ISR,CUB,2,4
2017-01-01,AFR,DEU,10,223
2017-01-01,VAT,USA,3,22
2017-01-01,MKD,ALB,1,10
2017-01-01,USA,BGR,2,8
2017-01-01,CHN,ZWE,8,45
2017-01-01,LBN,SYR,93,703
2017-01-01,DEU,CAN,8,13
2017-01-01,MLT,USA,1,10
2017-01-01,PAK,SAU,4,18
2017-01-01,KWT,IDN,2,4
2017-01-01,USA,ZWE,3,50
2017-01-01,CAN,DMA,4,17
2017-01-01,PNG,USA,89,1008
2017-01-01,KOR,PRK,73,592
2017-01-01,IRN,DEU,1,2
2017-01-01,CAN,DEU,2,3
2017-01-01,CHN,RWA,6,50
2017-01-01,NOR,AFG,2,8
2017-01-01,CHN,TCD,1,10
2017-01-01,CMR,ITA,4,18
2017-01-01,DEU,TUR,1,3
2017-01-01,LAO,THA,6,786
2017-01-01,SSD,AUS,1,10
